id,rotation,extra
41,14,11
-1,0,
-1,0,
-1,0,
0,0,
0,0,
0,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
3,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
1,0,
1,0,
1,0,
1,0,
1,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
5,0,
5,0,
1,0,
1,0,
1,0,
5,0,
5,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
0,0,
0,0,
1,0,
1,0,
1,0,
0,0,
0,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
0,0,
0,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
7,0,1
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
7,0,1
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
7,0,1
0,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
0,0,
0,0,
0,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
4,0,
0,0,
0,0,
0,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
1,0,
1,0,
1,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
8,0,1
8,0,1
8,0,1
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
2,0,
2,0,
2,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
2,0,
2,0,
2,0,
0,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
-1,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-1,0,
-1,0,
